,HRV_MeanNN,HRV_RMSSD,HRV_SDSD,HRV_CVNN,HRV_CVSD,HRV_MedianNN,HRV_MadNN,HRV_MCVNN,HRV_IQRNN,HRV_Prc20NN,HRV_Prc80NN,HRV_pNN50,HRV_pNN20,HRV_MinNN,HRV_MaxNN,HRV_HTI,HRV_TINN,HRV_LF,HRV_HF,HRV_VHF,HRV_LFHF,HRV_LFn,HRV_HFn,HRV_LnHF,HRV_AI,HRV_ApEn,HRV_C1a,HRV_C1d,HRV_C2a,HRV_C2d,HRV_CD,HRV_CMSEn,HRV_CSI,HRV_CSI_Modified,HRV_CVI,HRV_Ca,HRV_Cd,HRV_DFA_alpha1,HRV_DFA_alpha2,HRV_FuzzyEn,HRV_GI,HRV_HFD,HRV_IALS,HRV_KFD,HRV_LZC,HRV_MFDFA_alpha1_Asymmetry,HRV_MFDFA_alpha1_Delta,HRV_MFDFA_alpha1_Fluctuation,HRV_MFDFA_alpha1_Increment,HRV_MFDFA_alpha1_Max,HRV_MFDFA_alpha1_Mean,HRV_MFDFA_alpha1_Peak,HRV_MFDFA_alpha1_Width,HRV_MFDFA_alpha2_Asymmetry,HRV_MFDFA_alpha2_Delta,HRV_MFDFA_alpha2_Fluctuation,HRV_MFDFA_alpha2_Increment,HRV_MFDFA_alpha2_Max,HRV_MFDFA_alpha2_Mean,HRV_MFDFA_alpha2_Peak,HRV_MFDFA_alpha2_Width,HRV_MSEn,HRV_PAS,HRV_PI,HRV_PIP,HRV_PSS,HRV_RCMSEn,HRV_S,HRV_SD1,HRV_SD1SD2,HRV_SD1a,HRV_SD1d,HRV_SD2,HRV_SD2a,HRV_SD2d,HRV_SDNNa,HRV_SDNNd,HRV_SI,HRV_SampEn,HRV_ShanEn,p_mean,p_std,p_minimum,p_maximum,p_wave_range,r_mean,r_std,r_minimum,r_maximum,r_wave_range,t_mean,t_std,t_minimum,t_maximum,t_wave_range
0,1.0196979374600796,1.0546804134055203,1.0595179447638803,1.039092416682529,1.0343067046233094,1.0186170212765957,1.0,0.9817299301919721,0.8500000000000001,1.0222222222222221,1.005050505050505,1.2250351617440225,1.1491843114232714,1.033132530120482,0.9866666666666667,0.7146087743102669,0.34090909090909094,1.4850820118638328,3.627621148337203,2.3770220315296475,0.4101453247993451,0.8915520481158357,2.1756746023118776,0.7353261538072229,1.000820856699943,0.6772442720463028,1.0336132494124426,0.9703798763001285,1.0507202083491372,0.9573061430653307,1.0657123189824051,0.8007839182890621,1.0005069004490261,1.0605622490250655,1.0119482477688158,1.0491580961545404,0.9584558277212483,0.8364656957800183,,1.0781726959917184,1.000687206047093,1.0131304518887003,1.0716441237409602,0.7401608143958168,1.221866651232069,0.7815703204076403,0.4518036549610722,0.30253427880429784,0.44361087323505943,1.097515502052357,0.8658741661772029,0.8313468291199351,0.6462430411374394,,,,,,,,,0.5741354886424008,0.6762797619047619,0.9639257406280182,1.0408515535097815,1.1505951675359571,0.7426552931749413,1.1231193624799287,1.0595179447638803,0.9995183430626537,1.0771858370108567,1.0436947187556784,1.0600267183840053,1.0865758010914672,1.0371515374980285,1.085723840086994,1.0377324875432516,1.000548098712286,1.0881229812417765,0.911528924127203,0.2979565102762277,0.3020310957619923,0.9346846846846847,0.30336128683320984,0.3005934456638665,0.2989996413975091,0.30203249273799254,0.9424182139699381,0.3038677289068892,0.30058260096771006,0.3005483897684422,0.3015675884066149,0.8895486496485387,0.3049667925436053,0.3011790248878618
1,0.9017366880422006,0.638781229312021,0.6406211502603796,0.9178898919493266,0.7083900471919711,0.8969072164948454,0.84375,0.9407327586206896,0.7875,0.8990855028869758,0.894635359414701,0.10630014959880321,0.5551506714706845,0.9700598802395209,0.897489539748954,0.9894806048652202,0.2912280701754386,0.25794109194820736,0.4504901692319657,0.31697283617619715,0.5726254088273453,0.9403683484723719,1.6422324280183633,1.1567089999216877,0.9842310274760238,0.8280774608741726,1.009776901742978,0.9890168679477178,0.993254830636717,1.0069935797249698,0.9789232416693343,0.7933414746393117,1.3079473978277858,1.095890916933056,0.9390259866019104,0.9928878447766781,1.0074158853182837,1.1487950760754204,,0.8014516766306875,0.9849654793135073,0.9869972668756088,1.0872156774655153,0.7981665869214019,0.7714042627807627,0.8954988503928595,-440.9373613527815,66.64934952346377,3.5004953513948367,-3.7195303757688554,1.1894580142260138,1.1692401736566493,0.8870662679470662,,,,,,,,,0.7222610147169626,1.0208333333333333,1.0057593519494206,1.0870893203642487,1.1527835601969108,0.5254424415339141,0.536757048994446,0.6406211502603797,0.7645832766230363,0.6437840903311123,0.6370354777947116,0.8378702372524891,0.8350355687518312,0.8407912537907973,0.8223552759683715,0.8283494638296904,0.9857350619252336,0.731479236450725,0.9001293474938504,0.46738919736774664,0.4505585337969321,3.0756340579710146,0.46258788970413683,0.4589019500649537,0.46851131165577675,0.4505696683332079,2.1035940803382664,0.46315679127863946,0.4588719240924808,0.4692646952432289,0.45104080861886525,2.02881006006006,0.46379167221386036,0.45795679848180326
2,1.033183316671011,0.9767067486923351,0.982354730378842,0.8798200565367884,0.9453373210083885,1.0212781954887218,0.9236842105263159,0.9044117647058825,0.90625,1.0361702127659576,1.027901725833855,1.2526762056173821,1.0892048843268354,1.1415587366507611,1.0085745203770955,0.7328101644245142,0.4145833333333333,3.219463421803617,4.48924276374108,3.054377374775287,0.7179080272107871,1.407866779501668,1.9620042361970074,0.7357422893480575,0.99983165041284,0.4228466836895677,1.0785086562796038,0.916816716890041,0.7113772233426976,1.2856863064754513,1.0889038712653187,0.7329014089046946,0.921247805267882,0.8334805865097903,0.988427723886943,0.7530550510185454,1.2459431327924764,0.9792532339209195,,1.107437866132961,0.9996552994838861,1.030309565881884,1.0199921946266919,0.8472728830895216,1.007136510409388,1.970648641630421,0.18823042098617376,1.1904538665002946,1.3209530820650315,0.3386211333177789,0.9015811068062471,1.112824575715217,1.108127616976467,,,,,,,,,0.3049837504934866,0.5780193236714976,0.8966762351033452,0.9870464574767273,1.0815130546698193,0.45163351401665197,0.8888036103407184,0.9823547303788421,1.0857543995393806,1.0202865482178987,0.9404467887897325,0.9047485229666098,0.7628739278447483,1.025767059380558,0.791541409323794,1.0183047659909747,0.9994652659970956,1.223036633658403,0.8925516972581184,0.1764604860485315,0.1758658243691376,0.8996857980728948,0.17269908671182554,0.17143516255980246,0.17719422652836003,0.17585339666273178,0.9153955396591626,0.17305403337595177,0.1714250346046072,0.17816249814202262,0.17586988913317436,0.8218615916955018,0.17353502469690166,0.1715900693769713
3,0.9526622558286074,0.7952137048563608,0.7947464736763328,0.8793002854873538,0.8347278376896532,0.9468599033816425,0.8125,0.8580994897959183,0.7916666666666667,0.9508620202943033,0.9486350943913385,0.39042177629134156,0.8668466036887089,1.096969696969697,0.9540707810320781,0.7285476718403547,0.5735294117647058,0.8768970423376292,0.7170869867484768,0.6048654051733493,1.2228644499725896,1.0838843972754248,0.8863627932831695,1.0825458035666866,1.0895286095992711,0.7319248952565238,0.804645085026944,1.2511728866310614,0.7838034420720268,1.1583124962310634,1.0707803898783688,0.9920285037021962,1.0324567432955583,0.8471427652199544,0.9571347563326453,0.7851772166020419,1.1667703317533582,1.023296454829535,,1.0579731623575437,1.0821520472066886,0.9616717387702969,0.9051387062729878,0.8987413683696128,1.2012633965665218,3.2986919468498748,0.7850832748087915,1.3055202666989345,1.064300093404027,-0.6431926096044589,0.976470279792194,1.0530287062523038,1.0554075180978044,,,,,,,,,0.7605401971911796,0.6458333333333333,1.125787335829322,0.8960500579384372,0.9347560076662245,0.796945231189801,0.6521179015584906,0.7947464736763329,0.9685778192914263,0.7162311040275202,0.8931346798245248,0.8205204616442713,0.726416679520852,0.8830877449736318,0.7250746707151825,0.8838942008835559,1.0748036647937143,1.1413636753432705,0.9114186566980775,0.36845879396382636,0.3617916783955686,4.01063829787234,0.3664180689622619,0.36237123145260375,0.3696205177453255,0.36176066244986593,2.6708194905869327,0.36710293562256674,0.362476370510397,0.368276512417008,0.3587288697763512,2.124614746325273,0.36457961150482926,0.3592137184380967
4,1.0633012730022349,1.2541355958228821,1.2581219352504154,1.2840392954557318,1.1796858436465651,1.0756008668242711,1.2380952380952381,1.150949745585761,1.2596153846153846,1.0513661202185793,1.0755,2.178062200956938,1.3063149540517962,0.8994252873563218,1.0295454545454545,1.1212016574585637,3.0,0.12218465948006241,1.3818143060793275,0.3404632146491099,0.08645037948070633,0.30825668659751737,3.5816079354943975,0.931084030552128,0.9704916932043848,0.743647821879627,1.279143276108846,0.736320701469003,0.9421594458270663,1.0606929071660098,0.8461439019132826,0.8820963511038434,1.0388928636918455,1.3505373178280373,1.0510623128102379,0.9803825884491315,1.021307943190981,0.7759120217767201,,0.9819743866330684,0.9633948439741238,1.0925598118654292,0.9965706375258252,0.8645939137709377,1.2594847605411887,0.6154685464897145,-0.9930683760113999,4.114055372384216,0.9772507124573038,0.019883172707593877,1.030025289163422,0.805548751700562,0.7855755559882494,,,,,,,,,0.5313412015492672,0.6105442176870748,0.9300671656313324,0.9486186620397146,0.9995997108520829,0.6256548070615375,1.643595980420536,1.2581219352504154,0.964479503132869,1.4286528001025962,1.065991567818652,1.302217181719992,1.2645871725205262,1.3402453395439642,1.2854404050233756,1.3093795837113942,0.9545168160487092,0.780289460081778,1.0076553618717168,0.4529186807753779,0.4550582642982177,1.1039765075564867,0.44673950645756455,0.4436269585804198,0.45408855757933364,0.455074086075679,1.0818802029456678,0.4472296833122069,0.4435255831852765,0.4543293810724936,0.4558489735231394,1.0957142857142856,0.4484064037215699,0.4437942035107416
5,1.0483618429517083,1.9296361389563554,1.9369823150323313,1.1993107655447965,1.840619946776326,1.0593434343434343,1.8298611111111112,1.7274775542675305,1.9714285714285715,1.0,1.0719392618820645,2.67027027027027,1.1367458367458367,1.0729166666666665,1.0253164556962024,0.7947593342330184,1.3333333333333333,4.0235334405963314,7.842670962158265,42.163061391536175,0.5135476822750168,0.8954793343378297,1.7450152754991215,0.6295870054709045,1.051175083179832,0.6428020530087515,0.7411156572897033,1.2381086393893654,1.16787795729843,0.7745953738936617,0.9175776294685405,0.6946621178269181,0.6277702662166194,0.7633361124639174,1.0836255624893316,1.1205945379401137,0.8413728044498678,0.9906581397173382,,1.0394277102986824,1.0505380128808308,0.9428284343937993,1.17561882180168,0.9663399270895064,1.1337383647870016,2.009192016261513,-0.8424940769158528,1.1178372135217156,1.3200347027213781,-17.009058188759496,0.8633743539495441,1.123248457794203,1.2188527433167209,,,,,,,,,0.6442429036637747,2.2403361344537815,1.1875606299806467,1.112921693135597,1.2338157839516537,0.5711356922064017,2.355267203456943,1.9369823150323313,1.5929829690114818,1.6692428212791894,2.157430318184169,1.2159474180909022,1.3139444240276816,1.0700306399743118,1.3280784467474835,1.1507093201057965,1.0496346967486745,0.8506214567878798,0.9183859770391973,0.3073314429788694,0.3213627594996606,1.963708492506612,0.31691243100749655,0.3141097715645646,0.3083438374115287,0.3214248105716622,1.665266106442577,0.317407232012227,0.3140841148924146,0.3113269135297014,0.32262880263585486,1.700745827795008,0.3197283719153184,0.31510841861882
6,0.96660406885759,1.440340641691594,1.446928045179515,0.9896553597781632,1.4901039404396883,0.9537037037037037,1.8,1.887378640776699,1.6818181818181819,0.9433688286544046,0.9774774774774775,2.8561388888888892,1.614234197455263,1.026315789473684,0.9745762711864406,1.2398627573300063,0.7480533926585095,5.5975321832943425,10.068217946482259,2.698277656323745,0.5519864033999532,1.402637142037236,2.533922733630928,0.6031833205971479,1.0075390341299764,0.5312693899002854,0.8783466852065598,1.11406259000559,1.0097277355542444,0.9905360155329573,1.2461671473886513,0.8969034305536436,0.634610041660251,0.5827185062834102,1.0286108321856973,0.9890129441505893,1.01071316778354,0.8618627836024031,,1.4454936688618494,1.0066376556081709,1.0623983939831514,0.7492029332058026,1.1623634933333598,1.3914373226167391,3.503678925525045,-2.0525277495005945,0.4052823440431811,2.1094006803372114,2.5910859787542444,0.7158958692298916,1.0012350470955416,1.3914801988370014,,,,,,,,,0.6928608641412914,0.11666666666666665,0.9811698717948718,0.7204286941129047,0.7893967591548237,0.8645576516515499,1.328619080086801,1.4469280451795152,1.575773708207862,1.356119613069993,1.5272832933913523,0.9182321143503702,0.9226377683317344,0.9138457012292125,0.9563101806899605,0.966776874080763,1.0057129030223004,1.3336467419103748,0.9799921095564583,0.3147162859388851,0.32238053869010375,0.26151446930256556,0.31618487669443085,0.31641638095685487,0.31581970764610934,0.3224666216756735,0.3589187327823692,0.3167815901518195,0.31657338499702725,0.31335409013227095,0.3184349235128276,0.4486498403036918,0.31341609918801006,0.31257751867198114
7,1.063567189710815,1.4467029291435147,1.455076079904279,1.0842217963061964,1.360236505270544,1.108288770053476,0.95,0.8571785693498633,1.4375,1.0344827586206897,1.0732239777465908,2.3593592677345536,1.0834948853324535,1.0316455696202531,1.0109457595954954,0.4779752835618757,1.0214814814814814,10.191833446119908,10.981677275045074,31.70052341858338,0.9280856312493675,1.3991348893348858,1.507597235735918,0.6774993604960075,0.9973545074334957,0.4446976306419018,0.8460386994463001,1.143607645269098,1.0890141291702164,0.9018825474435785,0.8490205495304828,0.6414770502364873,0.7870476825881747,0.9013383321680206,1.0510333349069445,1.0715313937216084,0.9217822548045562,1.1192448148187206,,0.925065574794354,0.9968247757984844,0.8508753771871875,0.9683002335359014,0.8202443513245726,1.2771878239919578,-inf,-0.4355627136036121,1.0815405242809863,3.982844746610411,-0.018497190850879905,1.2314802268033982,1.7095822829719238,3.204924362605463,,,,,,,,,0.6573065597220934,1.433410071180969,1.0541081216699908,0.9365253767645203,1.027501725327812,0.39877277952923684,1.6663742015829008,1.455076079904279,1.2705710772093752,1.3383816132701325,1.556060828916607,1.1452143110968231,1.1950925777970083,1.0875809344051086,1.2011670811606945,1.1140818879965322,0.9963715014606103,0.569772878912304,0.8946709397513195,0.15113987935202539,0.15498850147762766,2.2819148936170213,0.15246487610136844,0.15047554677012936,0.15175022113784506,0.15498100508407484,1.9338662790697674,0.15279790372185104,0.15052347563877455,0.1536127508356812,0.1545065583600146,1.6065535124941066,0.15339363145505175,0.15057056110249717
8,0.9752031382229691,1.1591468950600459,1.1637378540384988,1.3252755169125878,1.188621076222292,0.9948453608247423,1.8571428571428572,1.8667653589933384,1.8043859649122806,0.928191489361702,1.0033952386770553,1.5079166666666666,0.9193504309438721,1.0125395523262628,0.9760869565217392,1.6312056737588652,0.5317982456140351,0.3554215229840139,1.6025101198656688,2.558758248065078,0.2212174352855387,0.665203283059878,3.0056068674659535,0.9145079830207095,1.0277361800307192,0.6673277433830003,0.9108655895032358,1.1231650722338085,0.9146517032237296,1.099618099961928,1.0779627049826965,0.7968567299214393,1.1190296351390354,1.4572599657983525,1.0420891847436642,0.9134407293516026,1.1020681779484094,0.9954385516281343,,0.8731918558859681,1.0315570643881604,0.9043327117566886,0.9889239494502653,0.763295522568809,0.8603687705801067,2.4063608837767374,0.3953893330996991,0.9511243956449484,2.1782581059239305,0.7705290426028921,1.014599572325847,1.139772237917275,1.554192012590334,,,,,,,,,0.5308955517302592,1.64375,0.9808269808269809,0.9241573033707866,0.9588413547237077,0.6831379288577826,1.5154881256760362,1.1637378540384988,0.893631968122867,1.110372366608487,1.2329821905627583,1.3022547654669656,1.2453408664038867,1.3653734331256624,1.2361416988501204,1.357691087163057,1.0357944039664737,0.7807785159385414,1.0214958318816403,0.4165284697688507,0.425252151874771,0.9749208860759494,0.41627078002039986,0.41506958358739976,0.41770224736106026,0.4253055500604629,1.0177005012531328,0.41681605629490903,0.4149800588182847,0.4217630906787351,0.4274427591796074,1.0759033810185037,0.41958541539066174,0.41644491313448445
9,1.0176115133021897,1.2054892263769212,1.2064590263212662,1.1103131284956969,1.1846258378096417,1.0110114777618364,1.875,1.8541513141734218,1.775,1.004950495049505,1.0260534472648069,0.8052668052668053,1.3319256756756759,0.9892857142857143,1.0659100581642786,2.0138175077934113,1.1176470588235294,0.8471358845532536,0.21319771875055554,0.04793082644242916,3.98508760256396,4.08407404226127,1.0256193405490595,1.7756019940863805,0.9838076307723091,1.1173911780164014,1.011567948262567,0.9928646945275258,1.2931116840972525,0.6022516855015514,1.4932571957576095,1.3859134601332506,0.8510994289425353,0.8738594268387334,1.0202385011711006,1.1044668995709375,0.9085451789928012,0.6803200521264694,,1.1279212053975871,0.9817358010290358,1.0481916229898274,0.9753086419753085,0.9617038502124786,0.9754361449647369,0.988647409577454,2.0228336526037993,1.5454937825048511,2.1670492362767053,-0.09543788228367422,1.119720384718311,1.194962687664495,1.5914282414839178,,,,,,,,,2.2553026607632276,0.7647058823529411,1.1201227965933849,1.0125243981782694,1.0037321482504207,1.5470927156606824,1.238730095905546,1.2064590263212662,1.1750288540398326,1.2133504025382122,1.2021041692755117,1.026745152441649,1.1674058746849298,0.7957468940998697,1.1886612290981766,1.0779988868135817,0.9798173582013798,1.5061676969686364,1.137293872294097,0.9335572874198088,0.9089582535898477,3.4892369991474848,0.9179278418910538,0.9074940758293839,0.9338777552167765,0.9086019590028593,2.7005227781926813,0.9181949300331178,0.907268096197133,0.9448732454302973,0.886655098972509,1.8306276545540348,0.9068691868486396,0.8973120790893447
